County,Year,PQ1,PQ2,PQ3,PQ4,TQ1,TQ2,TQ3,TQ4
51099,2011,3.016666666666667,3.483333333333334,6.953333333333333,3.573333333333333,40.56666666666666,67.60000000000001,76.23333333333333,51.46666666666666
51099,2012,2.3366666666666664,2.9133333333333336,3.2133333333333334,3.3066666666666666,46.800000000000004,66.3,76.33333333333333,49.5
51099,2013,2.776666666666667,4.176666666666667,2.953333333333333,4.156666666666666,40.1,65.96666666666667,73.83333333333333,48.833333333333336
51099,2014,2.783333333333333,4.56,2.8466666666666662,2.776666666666667,36.63333333333333,65.83333333333333,73.53333333333335,48.96666666666667
51099,2015,3.0499999999999994,4.836666666666666,3.4899999999999998,3.4233333333333333,36.06666666666667,67.63333333333334,75.46666666666668,54.300000000000004
51099,2016,2.3833333333333333,5.023333333333333,4.803333333333334,2.17,43.166666666666664,64.66666666666667,78.13333333333334,50.333333333333336
51099,2017,2.03,4.38,4.476666666666667,1.55,45.099999999999994,67.3,75.53333333333335,49.76666666666667
51099,2018,3.353333333333333,5.803333333333334,6.330000000000001,5.506666666666667,39.86666666666667,66.53333333333333,77.1,48.73333333333333
51099,2019,3.2900000000000005,4.1000000000000005,3.3666666666666667,3.233333333333334,40.9,68.53333333333333,77.6,49.46666666666667
51099,2020,2.6166666666666667,3.2300000000000004,7.010000000000001,5.6499999999999995,45.63333333333333,63.73333333333333,76.46666666666665,51.63333333333333
51099,2021,2.8433333333333337,3.2433333333333336,4.659999999999999,1.9366666666666668,41.86666666666667,65.66666666666667,76.46666666666667,52.76666666666666
51099,2022,2.9466666666666668,3.936666666666666,3.306666666666667,3.0933333333333333,42.5,65.46666666666665,76.03333333333335,48.56666666666666
51159,2008,2.24,5.803333333333334,3.7133333333333334,3.0966666666666662,43.63333333333333,66.23333333333333,74.7,49.26666666666667
51159,2009,1.9566666666666668,3.9466666666666668,4.819999999999999,7.496666666666667,39.96666666666667,65.96666666666667,74.16666666666667,49.43333333333334
51159,2010,4.363333333333333,1.8633333333333333,3.9933333333333336,3.313333333333333,39.0,69.39999999999999,78.16666666666667,47.133333333333326
51159,2011,2.5866666666666664,3.9633333333333334,8.600000000000001,3.0866666666666664,40.5,67.93333333333334,76.26666666666667,52.1
51159,2012,2.26,2.7533333333333334,3.6700000000000004,3.53,46.833333333333336,66.3,76.60000000000001,50.20000000000001
51159,2013,3.66,4.8133333333333335,3.6599999999999997,4.03,39.73333333333333,65.83333333333333,73.46666666666667,49.13333333333333
51159,2014,3.0566666666666666,3.9766666666666666,3.276666666666667,2.9200000000000004,37.300000000000004,65.16666666666667,72.96666666666667,49.03333333333333
51159,2015,3.4499999999999997,5.21,3.9,4.716666666666666,35.63333333333333,67.23333333333333,75.03333333333335,54.46666666666666
51159,2016,2.67,5.21,4.24,2.7466666666666666,42.56666666666666,63.800000000000004,77.2,50.06666666666666
51159,2017,2.4533333333333336,4.1066666666666665,3.9333333333333336,2.24,45.06666666666666,67.26666666666667,75.86666666666666,49.56666666666666
51159,2018,2.893333333333333,6.923333333333335,5.75,6.253333333333333,41.03333333333334,66.76666666666667,77.3,49.70000000000001
51159,2019,3.1933333333333334,4.3999999999999995,2.853333333333333,3.563333333333333,41.166666666666664,68.39999999999999,77.16666666666667,49.9
51159,2020,3.0533333333333332,4.03,6.553333333333334,6.223333333333334,45.03333333333334,63.46666666666667,76.13333333333334,51.13333333333333
51159,2021,3.7433333333333336,4.023333333333333,4.703333333333333,1.8100000000000003,40.63333333333333,64.39999999999999,75.63333333333333,52.06666666666666
51159,2022,2.89,3.526666666666667,3.3666666666666667,3.5666666666666664,41.53333333333333,65.13333333333334,75.73333333333333,48.333333333333336
51153,2008,2.046666666666667,6.073333333333333,3.44,2.1133333333333333,40.699999999999996,64.26666666666667,73.3,46.56666666666666
51153,2009,1.6033333333333335,5.616666666666667,2.7866666666666666,5.1066666666666665,37.9,64.06666666666666,73.13333333333334,47.13333333333333
51153,2010,3.066666666666667,2.526666666666667,4.576666666666667,2.69,38.26666666666667,67.53333333333335,76.16666666666667,45.599999999999994
51153,2011,3.046666666666667,3.3800000000000003,5.25,4.023333333333333,38.46666666666667,66.39999999999999,75.43333333333332,49.26666666666667
51153,2012,1.9366666666666665,2.78,3.073333333333333,3.53,45.0,65.16666666666667,75.4,47.5
51153,2013,2.526666666666667,4.036666666666666,2.8499999999999996,4.566666666666666,38.4,64.73333333333333,73.1,47.20000000000001
51153,2014,2.94,4.7700000000000005,2.9466666666666668,2.9166666666666665,34.300000000000004,64.8,72.7,47.73333333333333
51153,2015,2.5566666666666666,4.6499999999999995,3.456666666666667,3.2533333333333334,33.666666666666664,66.39999999999999,74.4,52.699999999999996
51153,2016,2.6433333333333335,4.306666666666667,3.6099999999999994,1.6466666666666665,41.1,63.666666666666664,77.53333333333332,49.300000000000004
51153,2017,2.1166666666666667,3.85,4.516666666666667,1.7433333333333332,43.300000000000004,66.10000000000001,73.93333333333332,48.26666666666667
51153,2018,2.703333333333333,5.383333333333333,7.03,5.1466666666666665,38.56666666666667,65.33333333333333,75.73333333333333,47.46666666666667
51153,2019,3.563333333333333,3.453333333333333,2.7133333333333334,3.4466666666666668,39.36666666666667,67.60000000000001,76.76666666666667,48.20000000000001
51153,2020,2.716666666666667,4.003333333333333,5.736666666666667,4.736666666666667,44.43333333333334,63.133333333333326,75.66666666666667,50.6
51153,2021,2.563333333333333,2.8800000000000003,4.406666666666666,1.7366666666666666,40.96666666666666,64.93333333333334,75.83333333333333,51.699999999999996
51153,2022,2.57,4.03,3.59,3.146666666666667,40.666666666666664,64.60000000000001,75.19999999999999,47.53333333333333
51187,2008,2.09,5.223333333333334,4.086666666666666,2.4899999999999998,37.56666666666666,61.633333333333326,69.8,43.79999999999999
51187,2009,1.5633333333333332,5.183333333333334,2.8000000000000003,4.1433333333333335,35.63333333333333,61.46666666666667,69.60000000000001,44.6
51187,2010,4.31,2.1466666666666665,3.383333333333333,3.0399999999999996,35.6,65.06666666666666,73.23333333333333,43.199999999999996
51187,2011,2.486666666666667,5.593333333333334,3.69,3.4033333333333338,36.6,63.43333333333334,71.9,46.9
51187,2012,1.8,2.9066666666666663,4.45,3.2999999999999994,42.43333333333334,62.53333333333334,71.66666666666667,44.96666666666667
51187,2013,2.9800000000000004,4.026666666666666,2.8666666666666667,4.42,35.7,61.5,69.39999999999999,44.400000000000006
51187,2014,2.5233333333333334,4.473333333333333,2.91,3.453333333333333,31.399999999999995,61.666666666666664,68.73333333333333,44.6
51187,2015,2.2933333333333334,4.663333333333333,3.893333333333333,3.7600000000000002,31.400000000000002,63.599999999999994,70.76666666666667,49.63333333333333
51187,2016,2.7399999999999998,3.856666666666667,5.38,1.8999999999999997,37.833333333333336,60.93333333333334,73.76666666666667,46.866666666666674
51187,2017,2.1733333333333333,4.076666666666667,3.3433333333333333,1.9166666666666667,40.800000000000004,62.63333333333333,69.93333333333334,45.43333333333334
51187,2018,2.4966666666666666,7.9366666666666665,7.669999999999999,4.53,36.6,62.53333333333334,72.7,45.5
51187,2019,3.0,4.073333333333333,3.14,2.643333333333333,37.199999999999996,64.06666666666666,72.89999999999999,45.5
51187,2020,2.6833333333333336,4.503333333333333,5.433333333333334,3.53,42.233333333333334,59.6,71.63333333333334,47.46666666666667
51187,2021,1.75,3.23,4.829999999999999,2.07,37.9,61.23333333333333,72.46666666666667,48.6
51187,2022,1.9066666666666665,4.989999999999999,3.91,3.8033333333333332,36.53333333333334,60.666666666666664,71.13333333333334,44.53333333333333
51015,2008,2.216666666666667,3.4133333333333327,3.3666666666666667,2.46,37.56666666666666,60.96666666666667,68.46666666666665,43.1
51015,2009,1.99,5.163333333333333,3.453333333333333,4.6499999999999995,35.733333333333334,60.4,67.53333333333333,43.23333333333333
51015,2010,3.6366666666666667,2.3233333333333333,3.7099999999999995,2.796666666666667,33.86666666666667,64.43333333333334,71.43333333333334,41.96666666666666
51015,2011,2.6533333333333333,4.973333333333334,4.86,3.6266666666666665,36.63333333333333,62.63333333333333,70.50000000000001,46.56666666666666
51015,2012,2.8866666666666667,3.5933333333333333,4.553333333333334,1.7899999999999998,42.56666666666667,61.70000000000001,70.06666666666668,44.833333333333336
51015,2013,3.0933333333333337,4.923333333333333,3.563333333333334,3.8866666666666667,35.43333333333333,60.866666666666674,68.0,44.36666666666667
51015,2014,3.183333333333333,4.516666666666667,2.276666666666667,3.486666666666667,32.13333333333333,61.56666666666666,67.63333333333333,43.866666666666674
51015,2015,2.4533333333333336,5.026666666666666,4.743333333333333,3.733333333333334,32.43333333333333,62.86666666666667,69.33333333333334,49.6
51015,2016,2.8766666666666665,4.57,3.9166666666666665,2.5433333333333334,37.833333333333336,60.26666666666667,72.53333333333335,46.6
51015,2017,2.0433333333333334,5.63,3.3833333333333333,1.8699999999999999,41.4,61.866666666666674,69.0,45.23333333333333
51015,2018,2.776666666666667,6.489999999999999,7.203333333333333,4.723333333333334,36.56666666666666,61.96666666666666,70.83333333333333,44.300000000000004
51015,2019,3.766666666666667,3.7833333333333337,3.14,3.2399999999999998,37.56666666666667,63.300000000000004,71.63333333333333,45.53333333333333
51015,2020,2.523333333333333,4.913333333333333,6.78,4.173333333333333,42.199999999999996,58.9,70.03333333333333,46.9
51015,2021,2.6966666666666668,3.2099999999999995,5.53,1.5833333333333333,37.666666666666664,60.76666666666667,70.8,48.366666666666674
51015,2022,2.8733333333333335,4.203333333333333,3.2900000000000005,3.733333333333333,37.166666666666664,61.4,70.03333333333335,44.13333333333333
51065,2008,1.9866666666666666,4.066666666666666,4.6433333333333335,2.48,41.8,65.06666666666668,72.96666666666667,46.666666666666664
51065,2009,2.11,5.066666666666666,3.236666666666667,6.166666666666667,39.13333333333333,64.56666666666666,72.1,47.166666666666664
51065,2010,3.9500000000000006,2.54,3.1933333333333334,2.6799999999999997,38.86666666666667,68.16666666666667,76.16666666666667,45.666666666666664
51065,2011,2.723333333333333,4.876666666666666,5.433333333333333,4.460000000000001,40.4,66.60000000000001,74.86666666666667,49.96666666666667
51065,2012,2.9600000000000004,3.453333333333333,3.9333333333333336,2.3000000000000003,46.366666666666674,65.8,74.7,47.866666666666674
51065,2013,3.776666666666667,5.223333333333334,5.073333333333333,4.083333333333333,39.166666666666664,64.73333333333333,71.93333333333332,47.96666666666667
51065,2014,3.14,5.246666666666667,3.24,3.2266666666666666,36.4,65.3,72.16666666666667,47.76666666666667
51065,2015,3.0066666666666664,4.2,3.9266666666666663,4.5633333333333335,36.13333333333333,66.86666666666666,73.86666666666666,53.0
51065,2016,3.0866666666666664,4.193333333333333,4.126666666666667,2.0466666666666664,42.06666666666666,64.03333333333333,76.56666666666666,49.1
51065,2017,2.1733333333333333,4.583333333333333,3.0933333333333333,2.0633333333333335,44.56666666666666,66.39999999999999,73.93333333333334,48.43333333333334
51065,2018,3.206666666666667,7.18,6.8,6.123333333333334,39.63333333333333,65.96666666666665,75.3,47.800000000000004
51065,2019,3.8733333333333335,3.943333333333333,2.686666666666667,3.56,41.233333333333334,67.43333333333334,76.36666666666667,49.166666666666664
51065,2020,2.8100000000000005,4.206666666666667,6.413333333333334,6.686666666666667,46.1,63.76666666666667,74.76666666666667,50.73333333333333
51065,2021,3.186666666666667,2.9633333333333334,4.193333333333333,1.8233333333333335,41.6,65.16666666666667,75.56666666666666,52.133333333333326
51065,2022,3.5100000000000002,4.496666666666666,4.563333333333333,3.6099999999999994,41.93333333333333,65.86666666666666,74.63333333333334,47.86666666666667
51059,2008,2.4866666666666664,6.273333333333333,3.703333333333333,2.296666666666667,40.56666666666667,64.23333333333333,73.53333333333335,46.5
51059,2009,1.7533333333333332,6.063333333333333,2.966666666666667,5.419999999999999,37.5,63.866666666666674,73.33333333333333,47.099999999999994
51059,2010,3.03,2.3566666666666665,4.8,2.6999999999999997,38.1,67.56666666666666,76.23333333333333,45.9
51059,2011,3.0233333333333334,3.013333333333333,6.1066666666666665,3.7166666666666663,38.199999999999996,66.60000000000001,75.56666666666666,49.36666666666667
51059,2012,1.9666666666666666,2.8333333333333335,2.973333333333333,3.5966666666666662,44.666666666666664,65.39999999999999,75.60000000000001,47.6
51059,2013,2.5633333333333335,3.9933333333333336,2.9200000000000004,4.83,38.199999999999996,64.5,73.10000000000001,47.36666666666667
51059,2014,3.453333333333333,5.03,3.1333333333333333,3.1033333333333335,33.86666666666667,64.53333333333333,72.83333333333333,47.833333333333336
51059,2015,2.8866666666666667,4.873333333333334,3.0066666666666664,3.206666666666667,32.76666666666667,66.5,74.56666666666666,52.53333333333333
51059,2016,2.83,3.86,3.2433333333333336,1.5866666666666667,40.5,63.366666666666674,77.39999999999999,49.300000000000004
51059,2017,2.09,3.706666666666667,4.71,1.7966666666666669,42.900000000000006,65.8,73.73333333333333,48.199999999999996
51059,2018,2.4966666666666666,5.41,7.706666666666667,5.21,38.46666666666666,65.10000000000001,75.83333333333333,47.46666666666666
51059,2019,3.9566666666666666,3.606666666666667,2.9200000000000004,3.793333333333333,39.0,67.2,76.53333333333335,48.1
51059,2020,2.9599999999999995,4.353333333333333,5.843333333333334,4.836666666666667,44.099999999999994,62.86666666666667,75.43333333333334,50.300000000000004
51059,2021,2.8333333333333335,3.393333333333333,5.1466666666666665,1.7733333333333332,40.5,64.53333333333335,75.63333333333333,51.300000000000004
51059,2022,2.7566666666666664,4.116666666666667,3.9966666666666675,3.4333333333333336,40.03333333333334,64.23333333333333,75.00000000000001,47.333333333333336
51003,2008,2.06,3.9233333333333333,4.593333333333334,2.5433333333333334,40.76666666666667,64.2,72.36666666666666,45.96666666666666
51003,2009,1.8233333333333335,4.93,3.4333333333333336,5.54,38.4,63.46666666666666,71.10000000000001,46.5
51003,2010,4.21,2.473333333333333,3.31,2.81,38.099999999999994,67.3,75.43333333333332,45.300000000000004
51003,2011,2.766666666666667,4.819999999999999,4.88,4.430000000000001,39.63333333333333,65.7,74.16666666666666,49.20000000000001
51003,2012,3.11,3.1199999999999997,4.1866666666666665,2.44,45.5,64.86666666666666,73.86666666666667,47.43333333333334
51003,2013,3.6033333333333335,4.9799999999999995,4.48,3.9466666666666668,38.23333333333333,63.699999999999996,70.96666666666668,47.23333333333333
51003,2014,3.293333333333333,5.11,2.78,3.4633333333333334,35.300000000000004,64.39999999999999,71.16666666666667,46.96666666666667
51003,2015,2.8000000000000003,4.673333333333333,4.22,4.383333333333334,35.266666666666666,65.83333333333333,72.83333333333333,52.26666666666667
51003,2016,2.983333333333333,4.296666666666667,3.17,1.9799999999999998,41.166666666666664,63.06666666666666,75.83333333333333,48.9
51003,2017,2.16,5.0200000000000005,3.17,1.8933333333333333,44.1,65.5,73.26666666666667,48.0
51003,2018,2.9566666666666666,7.260000000000001,7.109999999999999,6.006666666666667,39.166666666666664,65.2,74.39999999999999,47.36666666666667
51003,2019,3.97,4.06,2.6733333333333333,3.8499999999999996,40.36666666666667,66.33333333333333,75.56666666666666,48.56666666666666
51003,2020,2.75,4.543333333333333,5.916666666666667,5.87,45.13333333333333,62.6,73.93333333333332,50.1
51003,2021,2.9766666666666666,2.59,4.433333333333334,2.0666666666666664,40.73333333333333,64.3,74.83333333333333,51.5
51003,2022,3.1999999999999997,4.443333333333333,4.303333333333334,3.6233333333333335,40.766666666666666,64.66666666666667,73.80000000000001,47.666666666666664
51037,2008,2.23,4.41,4.573333333333333,2.8666666666666667,42.23333333333333,64.53333333333333,72.43333333333334,47.400000000000006
51037,2009,2.603333333333333,4.673333333333333,4.420000000000001,6.503333333333334,40.266666666666666,64.33333333333333,71.73333333333333,47.36666666666667
51037,2010,4.133333333333333,3.1099999999999994,4.93,3.3266666666666667,38.93333333333333,67.5,75.23333333333333,45.76666666666666
51037,2011,2.823333333333333,3.4966666666666666,6.079999999999999,4.133333333333333,41.233333333333334,66.10000000000001,74.26666666666667,50.13333333333333
51037,2012,3.6833333333333336,2.3266666666666667,4.133333333333334,2.1333333333333333,46.56666666666666,65.13333333333334,74.43333333333334,48.53333333333333
51037,2013,4.27,4.953333333333333,4.046666666666666,3.66,40.2,65.0,72.63333333333333,48.666666666666664
51037,2014,3.1933333333333334,4.49,3.9933333333333336,3.1633333333333336,37.300000000000004,65.5,72.5,48.0
51037,2015,2.8000000000000003,3.53,3.793333333333333,5.246666666666666,37.86666666666667,66.93333333333334,73.96666666666665,53.0
51037,2016,3.5566666666666666,5.766666666666667,3.81,2.893333333333333,43.03333333333333,64.2,76.89999999999999,50.26666666666667
51037,2017,2.506666666666667,5.346666666666667,2.8633333333333333,2.013333333333333,45.86666666666667,66.43333333333334,74.0,49.0
51037,2018,3.08,5.66,6.613333333333333,6.713333333333334,40.766666666666666,66.46666666666665,75.43333333333334,48.46666666666667
51037,2019,4.1433333333333335,5.359999999999999,2.476666666666667,3.793333333333333,42.199999999999996,67.03333333333333,76.06666666666668,49.36666666666667
51037,2020,4.033333333333333,5.28,5.616666666666667,5.9433333333333325,46.5,62.76666666666667,74.89999999999999,50.866666666666674
51037,2021,4.123333333333334,2.563333333333333,4.516666666666667,1.3966666666666667,41.76666666666667,64.16666666666667,74.76666666666667,52.1
51037,2022,4.04,3.35,3.6366666666666667,3.6366666666666667,42.73333333333333,65.7,74.33333333333333,47.93333333333334
51095,2008,2.9633333333333334,4.433333333333334,3.6833333333333336,3.103333333333333,45.06666666666666,67.43333333333334,76.26666666666667,50.666666666666664
51095,2009,2.5833333333333335,4.05,4.9433333333333325,6.216666666666666,41.73333333333333,67.43333333333334,75.16666666666667,51.300000000000004
51095,2010,4.476666666666667,2.5666666666666664,5.456666666666666,2.4,40.766666666666666,70.26666666666667,78.89999999999999,48.23333333333333
51095,2011,2.393333333333333,2.9033333333333338,8.953333333333333,3.0033333333333334,42.333333333333336,69.06666666666668,77.39999999999999,53.300000000000004
51095,2012,2.6733333333333333,3.5366666666666666,4.703333333333333,3.236666666666667,48.5,67.10000000000001,76.96666666666667,51.26666666666667
51095,2013,4.496666666666666,6.066666666666667,4.026666666666666,4.140000000000001,42.4,67.53333333333333,75.13333333333333,51.46666666666667
51095,2014,3.233333333333333,4.866666666666666,4.59,3.06,39.8,67.63333333333333,75.2,51.06666666666666
51095,2015,3.623333333333333,5.716666666666666,4.123333333333334,4.52,38.43333333333334,68.93333333333332,76.66666666666667,56.46666666666667
51095,2016,3.3833333333333333,5.8,4.8,3.0066666666666664,45.0,65.66666666666667,79.10000000000001,52.46666666666666
51095,2017,3.393333333333333,4.3999999999999995,4.489999999999999,2.4933333333333336,46.93333333333334,69.06666666666666,77.03333333333335,51.43333333333334
51095,2018,3.143333333333333,5.29,5.886666666666667,5.536666666666666,42.36666666666667,68.5,78.33333333333333,51.666666666666664
51095,2019,3.9066666666666667,4.873333333333334,3.433333333333333,3.893333333333333,43.96666666666667,70.23333333333333,78.36666666666666,52.43333333333334
51095,2020,3.91,4.743333333333333,8.896666666666667,5.726666666666667,48.06666666666666,65.26666666666667,77.43333333333334,53.36666666666667
51095,2021,4.6866666666666665,3.3900000000000006,5.946666666666666,2.1666666666666665,43.300000000000004,66.60000000000001,77.23333333333333,54.800000000000004
51095,2022,4.013333333333333,3.7300000000000004,4.053333333333334,3.513333333333333,44.800000000000004,67.33333333333333,77.3,50.666666666666664
51089,2008,2.2133333333333334,4.43,4.123333333333334,2.966666666666667,42.79999999999999,65.46666666666667,72.83333333333333,46.93333333333334
51089,2009,2.9899999999999998,5.033333333333334,2.9233333333333333,6.646666666666666,40.766666666666666,65.36666666666666,72.60000000000001,47.43333333333334
51089,2010,4.573333333333333,2.796666666666667,5.303333333333334,2.92,38.56666666666667,68.26666666666667,75.56666666666668,46.03333333333333
51089,2011,2.8866666666666667,4.11,3.563333333333333,4.55,41.26666666666666,66.73333333333333,75.03333333333333,49.800000000000004
51089,2012,2.75,3.72,4.13,2.046666666666667,46.13333333333333,65.7,74.23333333333333,48.13333333333333
51089,2013,4.476666666666667,4.546666666666667,4.196666666666666,3.393333333333333,40.300000000000004,64.6,72.7,48.36666666666667
51089,2014,2.9933333333333336,3.14,3.716666666666667,2.9933333333333336,37.46666666666667,65.53333333333333,72.13333333333334,48.166666666666664
51089,2015,2.31,3.823333333333333,5.293333333333333,6.080000000000001,38.96666666666667,67.03333333333333,73.89999999999999,53.633333333333326
51089,2016,3.7899999999999996,4.3133333333333335,4.033333333333333,2.3733333333333335,42.53333333333333,64.8,76.63333333333334,50.63333333333333
51089,2017,2.7533333333333334,7.796666666666667,3.366666666666667,1.9366666666666668,45.73333333333333,66.39999999999999,73.30000000000001,48.96666666666667
51089,2018,3.5666666666666664,4.733333333333333,8.29,7.276666666666666,40.766666666666666,66.73333333333333,75.36666666666666,48.4
51089,2019,4.260000000000001,4.816666666666666,3.016666666666667,4.75,42.46666666666667,67.16666666666667,75.76666666666667,49.5
51089,2020,4.406666666666667,7.523333333333333,5.516666666666667,6.45,46.366666666666674,62.6,74.06666666666668,50.53333333333333
51089,2021,4.346666666666667,2.4633333333333334,4.47,1.5166666666666668,41.96666666666667,64.16666666666667,74.13333333333334,51.73333333333333
51089,2022,4.126666666666667,3.5966666666666662,6.276666666666666,4.246666666666666,42.43333333333333,65.5,73.76666666666667,47.23333333333333
51139,2008,2.0133333333333336,4.946666666666666,3.9466666666666668,2.3033333333333332,37.43333333333333,60.76666666666667,68.63333333333333,43.43333333333334
51139,2009,1.5099999999999998,5.18,2.8400000000000003,4.126666666666667,35.46666666666667,60.633333333333326,68.60000000000001,43.96666666666667
51139,2010,4.066666666666666,2.3966666666666665,3.5700000000000003,2.856666666666667,34.93333333333333,64.3,72.06666666666666,42.36666666666667
51139,2011,2.703333333333333,5.776666666666666,4.076666666666667,3.4800000000000004,36.5,62.699999999999996,71.06666666666668,46.333333333333336
51139,2012,2.18,3.356666666666667,4.21,3.3200000000000003,42.4,61.93333333333334,70.66666666666667,44.63333333333333
51139,2013,2.953333333333333,4.676666666666667,3.6999999999999997,4.506666666666667,35.50000000000001,60.833333333333336,68.46666666666667,44.300000000000004
51139,2014,2.9299999999999997,4.6499999999999995,2.686666666666667,3.5400000000000005,31.733333333333334,61.06666666666666,67.93333333333334,44.23333333333333
51139,2015,2.41,4.6499999999999995,4.183333333333334,3.7099999999999995,31.833333333333332,62.73333333333333,69.93333333333334,49.5
51139,2016,2.6733333333333333,4.306666666666667,5.056666666666666,1.9233333333333331,38.1,60.333333333333336,72.96666666666667,46.70000000000001
51139,2017,2.1166666666666667,4.35,2.86,2.006666666666667,41.26666666666666,62.199999999999996,69.3,45.4
51139,2018,2.56,7.989999999999999,8.193333333333333,5.036666666666666,36.56666666666667,62.23333333333333,71.69999999999999,44.699999999999996
51139,2019,3.0999999999999996,4.24,3.0,2.936666666666667,37.4,63.5,72.23333333333333,45.53333333333333
51139,2020,2.6566666666666667,4.680000000000001,5.756666666666667,4.053333333333334,42.1,59.166666666666664,70.93333333333334,47.23333333333334
51139,2021,2.0366666666666666,3.4633333333333334,4.863333333333333,1.9366666666666665,37.93333333333333,61.1,71.66666666666667,48.36666666666667
51139,2022,2.46,4.943333333333333,3.44,3.5666666666666664,37.166666666666664,60.93333333333333,70.56666666666666,44.23333333333333
51057,2008,2.2933333333333334,5.666666666666667,3.8433333333333337,3.08,43.5,66.2,74.56666666666666,48.96666666666667
51057,2009,1.9466666666666665,3.936666666666666,4.51,7.29,40.03333333333334,66.03333333333335,74.13333333333334,49.199999999999996
51057,2010,4.343333333333333,1.8533333333333333,3.856666666666667,3.2466666666666666,39.166666666666664,69.53333333333333,78.10000000000001,47.06666666666666
51057,2011,2.59,3.8666666666666667,8.346666666666666,3.2866666666666666,40.86666666666667,68.06666666666666,76.23333333333333,52.0
51057,2012,2.4433333333333334,2.996666666666666,3.64,3.2933333333333334,47.199999999999996,66.63333333333333,76.5,50.06666666666666
51057,2013,3.76,4.74,3.7099999999999995,4.136666666666667,40.03333333333334,66.13333333333334,73.60000000000001,49.166666666666664
51057,2014,2.983333333333333,4.19,3.263333333333333,2.9499999999999997,37.43333333333333,65.5,73.1,48.86666666666667
51057,2015,3.36,5.19,3.7866666666666666,4.73,36.0,67.56666666666666,75.03333333333335,54.300000000000004
51057,2016,2.733333333333333,5.5,4.53,2.7566666666666664,42.800000000000004,64.13333333333333,77.26666666666667,50.03333333333333
51057,2017,2.526666666666667,4.343333333333333,3.953333333333333,2.0933333333333333,45.333333333333336,67.3,75.73333333333333,49.46666666666667
51057,2018,2.94,6.98,6.046666666666667,6.13,41.03333333333334,66.89999999999999,77.13333333333334,49.26666666666667
51057,2019,3.3633333333333333,4.346666666666667,3.2366666666666664,3.58,41.5,68.56666666666666,77.33333333333333,49.93333333333334
51057,2020,3.0766666666666667,4.1066666666666665,6.8500000000000005,6.18,45.333333333333336,63.63333333333333,76.1,51.166666666666664
51057,2021,3.7600000000000002,3.643333333333333,5.01,1.8566666666666667,40.96666666666666,64.8,75.63333333333334,52.199999999999996
51057,2022,2.983333333333333,3.5533333333333332,3.3499999999999996,3.42,41.800000000000004,65.5,75.66666666666667,48.4
51179,2008,2.1733333333333333,6.1000000000000005,3.4499999999999997,2.2533333333333334,41.46666666666667,64.66666666666667,73.53333333333333,46.86666666666667
51179,2009,1.5966666666666665,5.263333333333333,2.8200000000000003,5.486666666666667,38.333333333333336,64.3,73.23333333333333,47.26666666666667
51179,2010,3.1666666666666665,2.2099999999999995,4.473333333333333,2.733333333333333,38.13333333333333,67.96666666666667,76.53333333333333,45.93333333333333
